age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
60;admin.;divorced;tertiary;no;-3197;yes;no;cellular;24;apr;13;6;209;18;failure;no
42;entrepreneur;married;primary;no;4219;no;no;unknown;15;jul;130;7;-1;0;unknown;no
38;admin.;married;secondary;no;4000;no;no;cellular;16;may;633;1;-1;0;unknown;yes
40;admin.;single;secondary;no;8659;no;no;cellular;15;may;218;1;-1;0;unknown;no
35;admin.;single;primary;no;-850;yes;no;cellular;23;feb;359;4;-1;0;unknown;no
39;technician;married;tertiary;no;-6060;yes;no;unknown;19;jul;216;2;-1;0;unknown;no
30;management;married;primary;no;3752;yes;no;cellular;27;jun;129;4;-1;0;unknown;no
27;admin.;single;tertiary;no;-1427;yes;no;cellular;8;oct;271;5;264;15;failure;no
38;blue-collar;divorced;secondary;no;4182;no;no;cellular;22;jun;21;1;612;1;failure;no
38;technician;single;primary;no;-1985;yes;no;cellular;15;may;340;1;-1;0;unknown;yes
28;blue-collar;married;tertiary;no;3528;no;no;unknown;13;feb;31;1;-1;0;unknown;no
41;blue-collar;single;tertiary;no;121;no;no;cellular;15;aug;135;2;-1;0;unknown;no
43;blue-collar;married;primary;no;3485;yes;no;unknown;7;jun;524;2;-1;0;unknown;no
48;unknown;single;secondary;no;2533;yes;no;cellular;20;jun;198;3;-1;0;unknown;yes
19;services;married;primary;no;3532;yes;no;cellular;25;jul;359;2;761;11;failure;yes
44;admin.;married;tertiary;no;3776;no;no;cellular;7;may;138;3;213;1;unknown;no
51;admin.;single;primary;no;2917;yes;no;cellular;30;dec;212;1;-1;0;unknown;no
47;retired;married;unknown;no;-2035;no;no;unknown;28;apr;266;2;-1;0;unknown;no
46;admin.;married;primary;no;5591;yes;no;unknown;26;jun;327;1;-1;0;unknown;no
38;blue-collar;married;secondary;no;1435;yes;no;telephone;30;may;128;1;465;19;unknown;no
33;admin.;single;tertiary;no;2955;no;no;unknown;13;jun;182;2;-1;0;unknown;no
41;unemployed;married;tertiary;no;418;yes;yes;unknown;15;nov;416;5;-1;0;unknown;no
46;services;single;secondary;no;4030;yes;no;unknown;31;jul;412;4;-1;0;unknown;no
46;unemployed;married;tertiary;no;2135;no;no;cellular;23;apr;312;3;-1;0;unknown;no
57;technician;single;secondary;no;2885;yes;no;cellular;7;feb;48;5;86;9;failure;no
34;management;married;primary;no;-1171;no;no;cellular;9;mar;245;4;-1;0;unknown;no
40;technician;married;secondary;no;4229;yes;no;cellular;23;jun;30;3;-1;0;unknown;no
41;technician;married;secondary;no;2205;yes;no;cellular;14;jul;703;4;-1;0;unknown;yes
29;blue-collar;single;tertiary;no;-3362;yes;no;unknown;26;jun;507;2;-1;0;unknown;yes
34;blue-collar;married;primary;no;-735;yes;no;telephone;6;may;278;1;-1;0;unknown;yes
38;admin.;married;secondary;no;2524;yes;no;cellular;30;jul;397;2;-1;0;unknown;no
38;technician;single;tertiary;no;3822;no;yes;cellular;15;nov;6;3;-1;0;unknown;no
34;technician;divorced;secondary;no;3743;yes;no;telephone;30;aug;7;4;-1;0;unknown;no
53;technician;single;secondary;no;-1643;yes;no;cellular;28;jul;342;7;-1;0;unknown;no
43;technician;single;primary;no;1815;yes;no;unknown;7;oct;31;2;-1;0;unknown;yes
48;blue-collar;single;secondary;no;-1408;yes;yes;unknown;13;may;451;1;624;23;failure;no
36;blue-collar;divorced;primary;no;701;no;no;unknown;30;may;245;11;-1;0;unknown;no
29;blue-collar;married;secondary;no;-905;yes;no;cellular;10;sep;1;4;-1;0;unknown;no
46;management;single;secondary;no;2646;yes;yes;unknown;7;aug;250;3;-1;0;unknown;yes
19;student;single;secondary;yes;4713;no;no;unknown;9;jun;37;2;240;17;other;no
43;housemaid;married;primary;no;6229;no;no;cellular;29;aug;195;4;-1;0;unknown;no
19;services;single;unknown;no;2165;yes;no;cellular;15;jun;128;2;-1;0;unknown;no
50;blue-collar;married;tertiary;no;44;no;no;cellular;16;aug;200;1;64;9;unknown;no
20;management;divorced;tertiary;no;-3792;no;no;cellular;26;aug;164;1;-1;0;unknown;no
30;management;divorced;primary;no;3162;yes;yes;unknown;12;aug;76;3;-1;0;unknown;no
49;housemaid;married;secondary;no;4896;yes;no;telephone;29;jul;155;3;-1;0;unknown;yes
26;admin.;married;tertiary;no;5623;no;no;unknown;14;aug;319;2;-1;0;unknown;no
41;technician;married;secondary;no;112;no;no;cellular;19;dec;97;3;-1;0;unknown;no
57;admin.;married;tertiary;no;1082;no;no;cellular;3;jun;268;4;-1;0;unknown;no
55;admin.;married;secondary;no;2528;yes;no;cellular;14;may;970;4;-1;0;unknown;yes
44;self-employed;married;primary;no;1607;no;no;cellular;22;nov;231;4;-1;0;unknown;no
56;retired;married;tertiary;yes;-1969;yes;no;cellular;1;may;762;3;-1;0;unknown;yes
44;student;married;tertiary;no;-2529;yes;no;cellular;25;aug;452;1;-1;0;unknown;yes
32;housemaid;married;secondary;no;4377;yes;yes;cellular;13;jul;344;1;-1;0;unknown;no
23;blue-collar;married;tertiary;no;5410;no;no;cellular;30;nov;356;2;-1;0;unknown;no
41;blue-collar;single;secondary;no;-379;no;no;cellular;14;may;490;2;767;14;unknown;no
41;blue-collar;married;secondary;no;4373;yes;yes;cellular;13;feb;198;4;170;10;unknown;yes
58;unknown;married;tertiary;no;2806;yes;no;cellular;13;may;718;1;-1;0;unknown;yes
43;admin.;married;unknown;no;909;yes;yes;telephone;29;may;4;1;231;18;failure;no
51;admin.;single;secondary;no;1942;yes;no;cellular;30;may;114;1;324;4;failure;yes
46;services;single;tertiary;no;4836;no;no;cellular;11;may;259;7;365;18;failure;no
41;blue-collar;married;secondary;no;-300;yes;no;cellular;21;jun;535;1;-1;0;unknown;no
25;technician;single;secondary;no;919;no;yes;unknown;25;nov;62;1;-1;0;unknown;no
28;technician;married;primary;no;-1085;no;no;cellular;18;jul;337;1;-1;0;unknown;no
45;admin.;married;tertiary;no;-3262;no;no;cellular;25;aug;110;4;-1;0;unknown;no
43;blue-collar;married;primary;no;4129;yes;no;cellular;7;may;712;4;-1;0;unknown;yes
23;blue-collar;married;secondary;no;-1921;yes;yes;cellular;24;may;142;1;-1;0;unknown;no
34;technician;single;secondary;no;2183;no;no;cellular;7;oct;358;1;-1;0;unknown;no
23;unknown;single;tertiary;no;3446;no;no;unknown;27;jul;137;2;-1;0;unknown;no
53;admin.;married;primary;no;705;no;no;cellular;3;aug;298;1;693;13;unknown;no
41;unemployed;divorced;primary;no;3041;yes;no;unknown;1;jun;117;1;-1;0;unknown;no
49;blue-collar;single;secondary;no;-318;yes;no;cellular;10;aug;234;3;-1;0;unknown;no
26;self-employed;married;secondary;no;6773;no;no;cellular;23;may;220;3;-1;0;unknown;no
36;admin.;single;secondary;no;-582;no;no;cellular;22;jun;472;5;-1;0;unknown;no
34;blue-collar;married;tertiary;no;8660;yes;no;cellular;9;jun;205;2;454;10;unknown;no
35;management;married;primary;no;-2158;no;no;unknown;13;sep;47;8;17;5;failure;no
58;management;married;primary;no;-1315;no;no;unknown;20;may;420;1;-1;0;unknown;yes
47;technician;married;secondary;no;-156;yes;no;cellular;23;aug;42;2;-1;0;unknown;no
46;blue-collar;single;secondary;no;3697;yes;no;unknown;7;nov;14;6;-1;0;unknown;no
36;blue-collar;married;primary;no;52;no;no;cellular;3;jun;316;4;-1;0;unknown;no
35;admin.;single;secondary;no;7248;no;no;telephone;22;aug;554;2;-1;0;unknown;no
46;self-employed;married;secondary;no;1170;no;no;cellular;6;aug;585;1;-1;0;unknown;no
64;blue-collar;married;tertiary;no;3350;no;yes;cellular;21;may;23;2;-1;0;unknown;no
38;unemployed;married;tertiary;no;1039;no;no;cellular;7;may;235;2;-1;0;unknown;yes
24;admin.;married;secondary;no;-911;yes;no;cellular;31;aug;113;4;-1;0;unknown;no
37;management;single;secondary;no;-1310;no;no;cellular;21;aug;117;2;-1;0;unknown;no
43;management;married;unknown;no;2702;yes;no;cellular;13;may;130;6;-1;0;unknown;no
53;management;single;secondary;no;1767;yes;no;telephone;8;feb;36;1;790;23;failure;no
47;technician;married;tertiary;no;-7665;yes;no;unknown;26;aug;30;2;-1;0;unknown;no
43;admin.;divorced;tertiary;no;3323;yes;yes;cellular;27;may;295;1;-1;0;unknown;no
33;admin.;married;secondary;no;909;yes;no;cellular;28;aug;221;1;-1;0;unknown;no
44;services;single;tertiary;no;5017;yes;no;cellular;7;may;412;2;-1;0;unknown;no
23;self-employed;single;primary;no;500;yes;no;unknown;21;jun;205;3;65;1;unknown;no
48;unknown;married;primary;no;2084;yes;no;cellular;5;aug;150;1;-1;0;unknown;no
25;self-employed;divorced;tertiary;no;1869;no;no;cellular;4;aug;133;1;294;22;other;no
41;management;married;tertiary;no;-834;no;no;cellular;6;jul;1039;1;-1;0;unknown;yes
38;blue-collar;married;tertiary;no;1735;no;no;unknown;13;jul;103;3;-1;0;unknown;no
52;blue-collar;married;tertiary;no;1636;yes;no;cellular;26;may;121;3;-1;0;unknown;no
32;services;married;secondary;no;4900;no;no;unknown;29;may;324;1;-1;0;unknown;no
20;entrepreneur;single;secondary;no;-546;no;no;cellular;5;jun;627;2;-1;0;unknown;no
41;admin.;married;primary;no;-1229;no;no;cellular;9;may;312;2;-1;0;unknown;no
48;blue-collar;married;tertiary;no;4938;no;no;cellular;5;jun;194;4;-1;0;unknown;no
56;services;married;secondary;no;5441;yes;no;cellular;3;jun;56;2;-1;0;unknown;no
37;management;single;tertiary;no;-1482;yes;no;cellular;8;aug;112;1;-1;0;unknown;yes
52;blue-collar;single;secondary;no;409;yes;no;unknown;8;apr;230;1;-1;0;unknown;no
43;technician;single;secondary;no;3696;yes;no;cellular;23;jul;1139;2;66;3;failure;no
46;admin.;single;secondary;no;-3175;yes;no;unknown;27;may;18;5;288;5;unknown;no
45;student;married;secondary;no;-188;yes;yes;cellular;10;nov;27;2;803;7;other;no
22;retired;divorced;tertiary;no;834;no;no;cellular;15;jun;155;1;-1;0;unknown;yes
27;blue-collar;single;primary;no;1248;yes;no;unknown;23;jul;133;5;-1;0;unknown;no
30;technician;single;secondary;no;1953;no;no;cellular;23;jun;76;2;-1;0;unknown;no
34;blue-collar;divorced;tertiary;no;-1156;yes;no;unknown;1;aug;83;2;397;13;other;no
33;retired;married;secondary;no;4181;no;no;cellular;10;aug;10;2;-1;0;unknown;no
38;management;married;primary;no;875;yes;no;cellular;27;may;151;4;-1;0;unknown;no
39;technician;married;secondary;no;-683;no;yes;cellular;20;sep;230;2;-1;0;unknown;no
37;admin.;married;unknown;no;3454;yes;no;cellular;3;may;51;6;-1;0;unknown;no
56;blue-collar;single;unknown;no;4042;yes;no;cellular;14;aug;77;6;-1;0;unknown;yes
51;self-employed;married;primary;no;2344;yes;no;cellular;27;may;85;1;-1;0;unknown;no
36;technician;single;secondary;no;5936;yes;yes;telephone;15;may;101;1;-1;0;unknown;no
53;student;married;secondary;no;-2148;no;no;unknown;24;feb;64;1;-1;0;unknown;no
69;admin.;single;tertiary;no;2917;yes;no;cellular;27;may;835;1;-1;0;unknown;yes
42;housemaid;married;secondary;no;-932;no;no;unknown;2;may;9;4;-1;0;unknown;yes
30;admin.;divorced;secondary;no;5535;yes;no;cellular;23;aug;249;2;-1;0;unknown;no
35;technician;married;secondary;no;2822;yes;no;cellular;24;may;982;1;22;7;unknown;yes
48;technician;single;tertiary;no;4556;no;yes;cellular;21;jul;159;1;-1;0;unknown;no
33;self-employed;divorced;secondary;no;5703;yes;no;cellular;13;jul;345;1;-1;0;unknown;no
32;admin.;married;secondary;no;3329;yes;no;unknown;6;may;21;1;428;10;failure;no
39;management;single;primary;no;413;yes;no;unknown;22;nov;161;1;-1;0;unknown;no
51;technician;married;tertiary;no;-2388;no;no;cellular;15;may;398;3;-1;0;unknown;no
46;housemaid;married;tertiary;no;742;yes;no;telephone;30;nov;630;5;-1;0;unknown;yes
56;admin.;married;secondary;no;208;no;no;cellular;6;jun;421;3;-1;0;unknown;no
26;admin.;married;primary;no;824;yes;no;cellular;12;jun;6;3;-1;0;unknown;no
35;unknown;married;primary;no;3701;yes;no;unknown;14;aug;380;2;-1;0;unknown;no
31;admin.;single;secondary;no;416;no;no;unknown;11;jun;69;3;-1;0;unknown;no
31;blue-collar;single;tertiary;no;4793;no;yes;cellular;31;jul;71;4;-1;0;unknown;no
39;blue-collar;single;tertiary;no;1546;no;no;unknown;30;aug;222;4;384;9;success;yes
45;unemployed;married;secondary;no;-859;yes;no;cellular;12;feb;26;1;-1;0;unknown;no
34;blue-collar;single;tertiary;no;3240;yes;yes;cellular;8;sep;549;1;-1;0;unknown;no
48;technician;single;secondary;no;-153;yes;no;unknown;28;may;323;2;-1;0;unknown;no
26;blue-collar;single;secondary;no;3067;yes;no;cellular;9;jun;126;3;-1;0;unknown;no
51;student;married;secondary;no;617;yes;no;cellular;3;jul;114;1;-1;0;unknown;yes
34;technician;divorced;tertiary;no;-1766;yes;no;cellular;11;jun;770;2;-1;0;unknown;yes
53;student;single;secondary;no;4343;yes;yes;unknown;31;sep;322;2;-1;0;unknown;no
53;retired;married;primary;no;-3037;no;yes;unknown;29;oct;185;2;-1;0;unknown;no
28;student;married;tertiary;no;3979;no;yes;cellular;16;may;2;1;157;8;unknown;no
39;blue-collar;married;primary;no;4518;yes;no;cellular;30;may;18;1;-1;0;unknown;no
36;management;married;secondary;no;3615;yes;no;unknown;25;may;43;1;-1;0;unknown;no
35;self-employed;single;unknown;no;5102;yes;yes;cellular;31;sep;213;2;-1;0;unknown;no
46;services;married;unknown;no;1926;yes;no;cellular;13;nov;376;7;-1;0;unknown;no
42;technician;married;tertiary;no;6831;no;no;cellular;19;jun;121;1;787;21;unknown;yes
34;retired;single;primary;no;1876;no;no;cellular;31;nov;378;5;221;17;failure;no
35;admin.;single;secondary;no;-1568;no;no;unknown;11;sep;384;1;-1;0;unknown;no
52;blue-collar;married;secondary;no;1346;yes;no;cellular;5;feb;487;5;383;13;failure;no
24;unemployed;married;tertiary;no;-627;yes;no;unknown;30;feb;4;3;-1;0;unknown;no
36;blue-collar;divorced;tertiary;no;4337;yes;no;cellular;25;aug;442;2;-1;0;unknown;no
50;student;married;tertiary;no;2418;yes;yes;unknown;12;apr;0;2;-1;0;unknown;no
33;services;single;tertiary;no;336;yes;no;cellular;20;aug;197;6;-1;0;unknown;no
41;blue-collar;married;secondary;no;5212;yes;no;cellular;16;aug;222;3;607;12;failure;no
41;technician;single;secondary;no;2067;yes;no;unknown;17;oct;38;4;-1;0;unknown;no
39;services;married;tertiary;no;3673;yes;no;cellular;31;feb;48;2;-1;0;unknown;no
39;services;single;primary;no;-183;no;no;unknown;11;may;410;2;860;21;failure;no
24;retired;married;secondary;no;5970;no;no;cellular;8;apr;340;3;-1;0;unknown;no
35;admin.;single;primary;no;-5004;yes;no;cellular;22;may;275;1;94;3;failure;yes
37;blue-collar;married;secondary;no;2592;no;no;cellular;27;sep;139;4;170;20;unknown;no
60;retired;single;secondary;no;4643;no;no;telephone;14;may;12;2;766;16;failure;no
31;admin.;married;secondary;no;1445;yes;no;cellular;28;may;275;1;-1;0;unknown;no
19;admin.;married;unknown;no;872;yes;no;cellular;12;aug;509;5;-1;0;unknown;yes
58;technician;married;tertiary;no;7028;yes;no;cellular;8;oct;79;2;479;12;other;no
46;technician;divorced;tertiary;no;4549;yes;yes;cellular;5;nov;39;4;120;7;failure;no
41;admin.;divorced;secondary;no;860;yes;yes;cellular;29;aug;181;2;-1;0;unknown;no
37;management;married;tertiary;no;-1152;yes;no;cellular;18;may;100;4;728;18;failure;no
25;blue-collar;married;tertiary;no;-444;no;no;cellular;22;may;343;3;-1;0;unknown;no
57;admin.;married;secondary;no;-3275;yes;yes;unknown;11;jun;10;1;-1;0;unknown;no
37;blue-collar;single;secondary;no;3409;no;no;cellular;23;apr;177;2;-1;0;unknown;no
32;blue-collar;divorced;tertiary;no;-2695;yes;no;cellular;8;aug;332;5;-1;0;unknown;no
64;services;single;tertiary;no;3559;no;no;cellular;28;may;113;6;-1;0;unknown;no
40;services;married;secondary;no;2361;no;no;cellular;16;jan;318;1;-1;0;unknown;no
49;housemaid;single;secondary;no;-2796;no;no;cellular;17;jul;925;2;-1;0;unknown;no
63;blue-collar;married;secondary;no;6502;yes;no;unknown;24;nov;829;1;-1;0;unknown;yes
42;housemaid;divorced;tertiary;no;4327;yes;no;cellular;12;may;13;3;-1;0;unknown;no
39;technician;married;secondary;no;407;yes;no;cellular;19;may;7;4;-1;0;unknown;no
34;blue-collar;single;unknown;no;-2602;yes;yes;unknown;11;aug;172;2;-1;0;unknown;yes
39;technician;single;tertiary;no;-2897;no;yes;cellular;21;may;352;1;-1;0;unknown;no
52;unknown;married;secondary;no;2253;yes;yes;cellular;12;may;604;4;-1;0;unknown;yes
36;admin.;married;secondary;yes;3984;yes;no;cellular;28;jan;279;3;-1;0;unknown;no
49;admin.;married;secondary;no;1396;yes;no;unknown;8;may;35;1;-1;0;unknown;no
36;admin.;married;secondary;no;-561;yes;no;cellular;15;feb;419;7;-1;0;unknown;no
47;retired;married;tertiary;no;-2461;no;yes;cellular;28;may;93;2;-1;0;unknown;no
52;blue-collar;divorced;tertiary;no;5851;no;no;unknown;3;aug;1068;1;-1;0;unknown;yes
37;blue-collar;married;tertiary;no;2761;no;no;cellular;21;jun;288;2;-1;0;unknown;no
61;admin.;married;secondary;no;-1010;no;no;cellular;6;apr;39;1;-1;0;unknown;no
54;admin.;single;secondary;no;934;no;no;cellular;16;may;69;1;657;19;failure;no
39;retired;divorced;tertiary;no;5627;yes;no;cellular;15;may;29;1;-1;0;unknown;no
34;technician;married;secondary;no;1644;no;no;cellular;22;jul;186;5;-1;0;unknown;no
19;blue-collar;divorced;unknown;no;3005;no;no;cellular;17;apr;72;3;-1;0;unknown;no
51;technician;married;unknown;no;6236;yes;no;cellular;23;dec;1081;10;-1;0;unknown;yes
48;admin.;married;tertiary;no;5383;yes;no;cellular;22;aug;153;2;-1;0;unknown;yes
38;unemployed;married;secondary;no;4781;yes;no;unknown;14;may;428;1;114;24;unknown;no
19;admin.;married;secondary;no;2198;no;no;unknown;14;may;23;1;-1;0;unknown;no
22;retired;single;secondary;no;3534;no;no;cellular;26;jun;650;1;214;10;unknown;yes
24;technician;single;tertiary;no;5405;yes;no;cellular;4;jun;222;1;242;9;failure;no
45;management;married;secondary;no;3073;yes;no;cellular;12;oct;141;3;-1;0;unknown;no
37;admin.;married;secondary;no;1877;yes;no;cellular;17;oct;37;2;-1;0;unknown;yes
47;admin.;married;secondary;no;-138;no;no;unknown;31;oct;282;7;-1;0;unknown;yes
27;retired;married;secondary;no;3489;yes;no;cellular;8;feb;252;3;-1;0;unknown;no
39;retired;married;secondary;no;-3732;yes;no;unknown;11;nov;228;1;-1;0;unknown;no
44;entrepreneur;divorced;secondary;no;-2043;yes;yes;cellular;21;may;161;2;806;12;failure;no
57;services;single;tertiary;yes;4634;no;no;unknown;24;feb;381;2;-1;0;unknown;no
38;management;single;tertiary;no;5948;yes;no;telephone;12;jul;409;1;-1;0;unknown;yes
43;technician;divorced;secondary;yes;2213;yes;no;cellular;20;jul;213;1;-1;0;unknown;no
24;admin.;married;secondary;no;4031;no;no;cellular;29;nov;394;3;233;7;unknown;yes
29;admin.;married;unknown;no;6089;yes;no;unknown;5;jul;386;1;-1;0;unknown;no
42;admin.;married;tertiary;no;-3322;no;no;cellular;4;feb;231;2;-1;0;unknown;no
53;technician;married;tertiary;no;-4862;no;no;unknown;17;may;10;5;-1;0;unknown;no
33;admin.;married;tertiary;no;-1409;no;no;cellular;27;aug;634;1;-1;0;unknown;yes
32;technician;married;secondary;no;-1691;yes;no;telephone;22;jul;87;2;-1;0;unknown;no
21;technician;married;secondary;no;16;no;no;cellular;5;apr;76;2;-1;0;unknown;no
19;unemployed;divorced;secondary;no;11198;yes;no;cellular;24;aug;1012;3;-1;0;unknown;yes
19;blue-collar;single;tertiary;yes;-4029;yes;no;cellular;12;aug;894;1;-1;0;unknown;no
49;services;single;tertiary;no;-1835;no;no;cellular;6;nov;3;2;-1;0;unknown;no
36;management;single;secondary;no;5628;yes;yes;cellular;13;jun;524;3;617;17;success;yes
43;entrepreneur;divorced;secondary;no;6629;yes;no;cellular;26;jun;273;1;-1;0;unknown;no
35;admin.;single;secondary;no;2527;yes;no;cellular;25;may;84;1;-1;0;unknown;no
47;management;divorced;tertiary;no;-5047;no;no;cellular;18;jul;204;1;-1;0;unknown;yes
47;housemaid;married;tertiary;no;-645;yes;no;telephone;14;oct;376;5;-1;0;unknown;yes
39;management;single;tertiary;no;-677;no;no;cellular;5;apr;50;2;-1;0;unknown;no
26;technician;divorced;secondary;no;963;no;no;cellular;11;may;148;1;-1;0;unknown;yes
56;technician;divorced;secondary;no;452;yes;no;cellular;21;may;223;1;-1;0;unknown;no
26;unemployed;married;secondary;no;8320;no;no;cellular;8;jun;607;1;-1;0;unknown;no
32;admin.;married;secondary;no;3360;yes;no;cellular;2;may;112;3;-1;0;unknown;no
39;blue-collar;divorced;primary;no;1166;yes;no;unknown;5;apr;284;5;-1;0;unknown;no
29;admin.;single;tertiary;no;1596;yes;no;cellular;13;may;368;3;-1;0;unknown;no
48;management;single;primary;no;-4076;yes;no;cellular;22;may;169;5;-1;0;unknown;no
40;admin.;married;secondary;no;-3788;yes;no;cellular;12;may;39;2;-1;0;unknown;no
46;admin.;married;tertiary;no;7971;yes;yes;cellular;15;feb;155;2;-1;0;unknown;no
26;technician;married;unknown;no;-75;no;no;cellular;8;jun;234;1;203;14;success;yes
52;unemployed;married;secondary;no;-5099;yes;no;cellular;6;aug;16;1;-1;0;unknown;no
42;blue-collar;married;secondary;no;3900;yes;yes;cellular;15;feb;160;7;-1;0;unknown;no
49;technician;single;secondary;no;5786;no;no;cellular;28;may;409;3;-1;0;unknown;no
48;unemployed;married;secondary;no;6960;no;no;cellular;5;jun;1;1;-1;0;unknown;no
34;entrepreneur;married;tertiary;no;1447;yes;no;cellular;7;nov;37;3;-1;0;unknown;no
54;technician;single;secondary;no;2054;yes;no;cellular;4;nov;489;1;-1;0;unknown;no
